102201	1	http%3A%2F%2Fwww.huffingtonpost.com%2Fmobileweb%2F2011%2F12%2F28%2Fbestselling-books-of-2011_n_1173104.html
Scroll	1350937768482	1131	0
Scroll	1350937768516	1134	0
Scroll	1350937768574	1140	0
Scroll	1350937768603	1147	0
Scroll	1350937768662	1151	0
Scroll	1350937768695	1160	0
Scroll	1350937768738	1164	0
Scroll	1350937768800	1170	0
Scroll	1350937768835	1176	0
Scroll	1350937768913	1182	0
Scroll	1350937768943	1187	0
Scroll	1350937769001	1189	0
Scroll	1350937769048	1191	0
Scroll	1350937769147	1192	0
Scroll	1350937769596	1217	0
Scroll	1350937769641	1244	0
Scroll	1350937769695	1274	0
Scroll	1350937769738	1316	0
Scroll	1350937769782	1353	0
Scroll	1350937769824	1382	0
Scroll	1350937769864	1416	0
Scroll	1350937769896	1452	0
Scroll	1350937769954	1465	0
Scroll	1350937770010	1482	0
Scroll	1350937770064	1507	0
Scroll	1350937770110	1526	0
Scroll	1350937770165	1544	0
Scroll	1350937770207	1555	0
Scroll	1350937770405	1601	0
Scroll	1350937770454	1619	0
Scroll	1350937770484	1642	0
Scroll	1350937770525	1650	0
Scroll	1350937770589	1656	0
Scroll	1350937770629	1657	0
Scroll	1350937770665	1659	0
Scroll	1350937770712	1660	0
Scroll	1350937770748	1661	0
Scroll	1350937770781	1663	0
Scroll	1350937770842	1664	0
Scroll	1350937770879	1665	0
Scroll	1350937770912	1667	0
Scroll	1350937770979	1669	0
Scroll	1350937771029	1672	0
Scroll	1350937771191	1701	0
Scroll	1350937771238	1705	0
Scroll	1350937771297	1708	0
Scroll	1350937771345	1710	0
Scroll	1350937771396	1711	0
Scroll	1350937771437	1712	0
Scroll	1350937771562	1714	0
Scroll	1350937771638	1715	0
Scroll	1350937771679	1717	0
Scroll	1350937771715	1719	0
Scroll	1350937771747	1722	0
Scroll	1350937771815	1726	0
Scroll	1350937771847	1732	0
Scroll	1350937771896	1735	0
Scroll	1350937771923	1737	0
Scroll	1350937772067	1734	0
Scroll	1350937772398	1781	0
Scroll	1350937772455	1807	0
Scroll	1350937772513	1854	0
Scroll	1350937772548	1911	0
Scroll	1350937772582	1951	0
Scroll	1350937772629	1989	0
Scroll	1350937772669	1996	0
Scroll	1350937772709	2004	0
Scroll	1350937772750	2029	0
Scroll	1350937772815	2064	0
Scroll	1350937772868	2088	0
Scroll	1350937772912	2105	0
Scroll	1350937772993	2130	0
Scroll	1350937773132	2163	0
Scroll	1350937773165	2198	0
Scroll	1350937773245	2226	0
Scroll	1350937773279	2277	0
Scroll	1350937773313	2283	0
Scroll	1350937773378	2299	0
Scroll	1350937773415	2335	0
Scroll	1350937773467	2350	0
Scroll	1350937773503	2361	0
Scroll	1350937773542	2363	0
Scroll	1350937773585	2364	0
Scroll	1350937773707	2366	0
Scroll	1350937773740	2365	0
Scroll	1350937774308	2442	0
Scroll	1350937774353	2449	0
Scroll	1350937774424	2455	0
Scroll	1350937774483	2458	0
Scroll	1350937774512	2462	0
Scroll	1350937774557	2465	0
Scroll	1350937774614	2466	0
Scroll	1350937774636	2467	0
Scroll	1350937774834	2463	0
Scroll	1350937774918	2462	0
Scroll	1350937775473	2278	0
Scroll	1350937775517	2220	0
Scroll	1350937775609	87	0
Scroll	1350937775932	0	0
Scroll	1350937776948	35	0
Scroll	1350937777001	89	0
Scroll	1350937777063	135	0
Scroll	1350937777112	157	0
Scroll	1350937777196	198	0
Scroll	1350937777244	210	0
Scroll	1350937777295	216	0
Scroll	1350937777323	218	0
Scroll	1350937777373	217	0
Scroll	1350937777434	219	0
Scroll	1350937777479	220	0
Scroll	1350937777980	244	0
Scroll	1350937778035	274	0
Scroll	1350937778072	316	0
Scroll	1350937778137	331	0
Scroll	1350937778172	367	0
Scroll	1350937778234	394	0
Scroll	1350937778283	417	0
Scroll	1350937778339	431	0
Scroll	1350937778392	433	0
Scroll	1350937778499	432	0
Scroll	1350937778542	421	0
Scroll	1350937778973	457	0
Scroll	1350937779023	490	0
Scroll	1350937779080	533	0
Scroll	1350937779145	565	0
Scroll	1350937779182	596	0
Scroll	1350937779254	619	0
Scroll	1350937779286	624	0
Scroll	1350937779330	625	0
Scroll	1350937779417	624	0
Scroll	1350937779471	621	0
Scroll	1350937781352	665	0
Scroll	1350937781430	676	0
Scroll	1350937781470	684	0
Scroll	1350937781533	689	0
Scroll	1350937781573	693	0
Scroll	1350937781616	701	0
Scroll	1350937781674	708	0
Scroll	1350937781734	709	0
Scroll	1350937781787	718	0
Scroll	1350937781824	722	0
Scroll	1350937781870	728	0
Scroll	1350937781927	736	0
Scroll	1350937781980	748	0
Scroll	1350937782027	755	0
Scroll	1350937782080	762	0
Scroll	1350937782160	767	0
Scroll	1350937782196	773	0
Scroll	1350937782243	777	0
Scroll	1350937782297	782	0
Scroll	1350937782341	783	0
Scroll	1350937782399	785	0
Scroll	1350937782452	787	0
Scroll	1350937782536	791	0
Scroll	1350937782577	797	0
Scroll	1350937782623	804	0
Scroll	1350937782685	809	0
Scroll	1350937782727	817	0
Scroll	1350937782802	824	0
Scroll	1350937782842	826	0
Scroll	1350937782892	832	0
Scroll	1350937782941	835	0
Scroll	1350937783005	836	0
Scroll	1350937783070	837	0
Scroll	1350937783139	838	0
Scroll	1350937783815	868	0
Scroll	1350937783845	881	0
Scroll	1350937783888	908	0
Scroll	1350937783910	917	0
Scroll	1350937783932	931	0
Scroll	1350937783960	936	0
Scroll	1350937783989	944	0
Scroll	1350937784021	957	0
Scroll	1350937784053	966	0
Scroll	1350937784075	970	0
Scroll	1350937784106	982	0
Scroll	1350937784133	984	0
Scroll	1350937784174	988	0
Scroll	1350937784195	991	0
Scroll	1350937784215	992	0
Scroll	1350937784250	993	0
Scroll	1350937784336	994	0
Scroll	1350937784369	995	0
Scroll	1350937784408	997	0
Scroll	1350937784442	998	0
Scroll	1350937784485	1000	0
Scroll	1350937784508	1001	0
Scroll	1350937784529	1003	0
Scroll	1350937784553	1004	0
Scroll	1350937784599	1005	0
Scroll	1350937784628	1009	0
Scroll	1350937784689	1010	0
Scroll	1350937784712	1012	0
Scroll	1350937784741	1013	0
Scroll	1350937784770	1016	0
Scroll	1350937784798	1017	0
Scroll	1350937784826	1018	0
Scroll	1350937784853	1019	0
Scroll	1350937784885	1021	0
Scroll	1350937784939	1023	0
Scroll	1350937784994	1021	0
END	1350937786430
